,suburb,rented_price_2017,rented_price,rented_price_2019,rented_price_2020,rented_price_2021,rented_price_2022,rented_price_2023,rented_price_2024,pred_2025,pred_2026,pred_2027,model,confidence
3113,Colac East,360.0,,700.0,,,,,,,,,combine,
3114,Coldstream (Vic.),470.0,415.7692307692308,451.1363636363636,490.7142857142857,489.1666666666667,435.0,588.3333333333334,675.0,385.4960368951805,354.3139897256516,323.9680726051755,combine,low
3115,Coleraine,200.0,160.0,172.5,207.14285714285714,263.3333333333333,249.375,260.0,278.3333333333333,257.18202627120974,268.59740869112403,281.7632932512582,combine,low
3116,Collingwood (Vic.),632.2,644.1071428571429,644.8295454545455,677.0370370370371,616.9685039370079,648.2876712328767,669.1666666666666,652.8461538461538,688.9368397277599,701.3451234932933,713.0448948143782,combine,high
3117,Congupna,289.75,,,,550.0,340.0,570.0,,274.70741953890536,215.80320155369452,150.38132825468657,combine,low
3118,Connewarre,450.0,506.6666666666667,340.0,507.0,496.6666666666667,715.0,,,6375775131295658.0,6572746723270094.0,6783760005048478.0,combine,low
3119,Coolaroo,330.0,,,,,,400.0,,400.0,400.0,400.0,combine,low
3120,Coongulla,261.6666666666667,258.0,275.0,280.0,,250.0,,,250.0,250.0,250.0,combine,low
3121,Corinella (Vic.),345.45454545454544,337.6666666666667,344.19354838709677,395.1,416.6666666666667,435.0,427.85714285714283,494.44444444444446,373.679266139025,368.1077624313816,362.4577314724913,combine,low
3122,Corio,279.24460431654677,294.2670025188917,310.80204778156997,327.6977401129943,356.970297029703,398.85818181818183,430.3940520446097,409.48837209302326,346.1988706690305,348.5128861818308,347.94770615670643,combine,high
3123,Coronet Bay,284.86842105263156,316.8918918918919,316.54347826086956,313.0344827586207,358.4375,419.6,495.45454545454544,393.0769230769231,393.0192254840937,398.5234037541783,404.1091376299793,combine,low
3124,Cororooke,190.0,310.0,300.0,333.75,,,,,,,,combine,
3125,Corryong,258.3333333333333,251.66666666666666,238.0,,297.6923076923077,296.0,360.0,420.0,435.41518287940346,461.36506997887614,491.3181262664781,combine,low
3126,Cosgrove (Vic.),250.0,,,240.0,,,300.0,,300.0,300.0,300.0,combine,low
3127,Cowes,341.6223175965665,348.5846774193548,391.73641304347825,442.45454545454544,453.43956043956047,490.1779661016949,528.8259109311741,566.3305439330544,-808.7176410361049,-1281.1248486223965,-1791.381476840787,combine,high
3128,Cowwarr,272.5,253.33333333333334,775.0,267.5,,,,,,,,combine,
